ID,YEAR,MONTH,DAY,LATITUDE,LONGITUDE,COUNTRY,REGION,CAUSE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY,DEATHS_TOTAL_DESCRIPTION,DAMAGE_TOTAL_DESCRIPTION,LOCATION_NAME
1400,1911,11.0,3.0,10.5,-61.2,TRINIDAD AND TOBAGO,Caribbean Sea,Landslide,0.0,,0.0,,,TRINIDAD
1476,1919,5.0,22.0,38.789,15.213,ITALY,Mediterranean Sea,Volcano,0.0,,4.0,Few (~1 to 50 people),Limited (<$1 million),STROMBOLI ISLAND
1323,1905,7.0,4.0,60.0,-139.58,USA,Alaska (including Aleutian Islands),Landslide,0.0,,2.5,,,"DISENCHANTMENT BAY, AK"
1395,1911,5.0,11.0,6.1,1.2,TOGO,West Coast of Africa,Unknown,6.6,,0.0,,Limited (<$1 million),GOLD COAST
1468,1919,2.0,13.0,-9.0,124.85,INDONESIA,Indian Ocean (including west coast of Australia),Unknown,0.0,,1.5,,Limited (<$1 million),TIMOR SEA
1360,1907,7.0,25.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1421,1914,12.0,3.0,-3.7,128.2,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Unknown,0.0,,0.0,,,AMBON ISLAND
1454,1918,7.0,18.0,3.138,125.491,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Volcano,0.0,,0.0,,,SULAWESI
1291,1902,8.0,30.0,14.82,-61.17,MARTINIQUE (FRENCH TERRITORY),Caribbean Sea,Volcano,0.0,,0.0,Many (~101 to 1000 people),,MOUNT PELEE
1337,1906,8.0,7.0,33.9,-117.0,USA,West Coast of North and Central America,Unknown,0.0,,0.0,,,S. CALIFORNIA
1288,1902,5.0,8.0,14.82,-61.17,MARTINIQUE (FRENCH TERRITORY),Caribbean Sea,Volcano,0.0,,0.0,Very Many (~1001 or more people),,MOUNT PELEE
1437,1917,1.0,,-0.25,104.5,INDONESIA,Indian Ocean (including west coast of Australia),Unknown,0.0,,1.5,,,LINGA ARCHIPELAGO
1443,1917,3.0,16.0,-3.7,116.6,INDONESIA,Indian Ocean (including west coast of Australia),Unknown,0.0,,1.0,,Moderate (~$1 to $5 million),JAVA SEA
1346,1906,11.0,28.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1358,1907,6.0,27.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1363,1907,10.0,6.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,Severe (~>$5 to $24 million),MATAVANU VOLCANO
1309,1904,2.0,2.0,1.5,120.8,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Unknown,0.0,,0.5,,,CELEBES SEA
1359,1907,7.0,9.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1449,1917,8.0,23.0,-3.6,128.7,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Unknown,0.0,,0.5,,,BANDA SEA
1326,1905,8.0,4.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.5,,Severe (~>$5 to $24 million),MATAVANU VOLCANO
1438,1917,1.0,9.0,1.57,122.72,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Unknown,0.0,,2.0,,,CELEBES SEA
1478,1919,10.0,2.0,19.23,-155.9,USA,"Hawaii, Johnston Atoll, Midway I",Volcano and Landslide,0.0,,2.0,,Limited (<$1 million),"ALIKA, HAWAII"
1315,1904,7.0,5.0,-3.6,128.7,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,1.0,,Limited (<$1 million),BANDA SEA
1356,1907,6.0,8.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1357,1907,6.0,19.0,-13.612,-172.525,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.0,,,MATAVANU VOLCANO
1399,1911,9.0,22.0,60.5,-149.0,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,6.9,60.0,0.5,,Limited (<$1 million),"PRINCE WILLIAM SOUND, AK"
1365,1907,7.0,,-21.38,-175.65,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Volcano,0.0,,0.5,,,TONGA ISLANDS
1479,1919,11.0,21.0,-2.55,140.75,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,0.0,,Limited (<$1 million),NW. IRIAN JAYA
1362,1907,9.0,24.0,59.5,-135.5,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,5.5,33.0,0.0,,Limited (<$1 million),"SKAGWAY, AK"
1387,1910,2.0,25.0,-4.25,152.25,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.0,,0.0,,,MATUPI HARBOR
1495,1922,1.0,19.0,-7.111000000000001,143.53,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.9,33.0,0.0,,Limited (<$1 million),BISMARCK SEA
1277,1901,3.0,3.0,36.0,-120.5,USA,West Coast of North and Central America,Earthquake and Landslide,6.7,,0.0,,,"MONTEREY BAY, N. CALIFORNIA"
1332,1906,2.0,7.0,1.0,-81.0,ECUADOR,West Coast of South America,Earthquake,0.0,,0.5,,,COLOMBIA-ECUADOR
1334,1906,5.0,7.0,-18.5,-70.3,CHILE,West Coast of South America,Earthquake,0.0,33.0,0.0,,,NORTHERN CHILE
1494,1922,1.0,6.0,-16.5,-73.0,PERU,West Coast of South America,Earthquake,7.2,33.0,0.0,,,S. PERU
1480,1920,1.0,29.0,0.87,122.92,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,1.0,,,N. MOLUCCAS ISLANDS
1465,1919,1.0,1.0,8.0,126.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.4,33.0,0.0,,,"MINDANAO ISLAND, PHILIPPINES"
1427,1915,8.0,7.0,38.5,20.7,GREECE,Mediterranean Sea,Earthquake,6.7,14.0,3.0,,Severe (~>$5 to $24 million),IONIAN SEA
1413,1914,2.0,26.0,-17.0,-72.0,PERU,West Coast of South America,Earthquake,7.2,130.0,0.0,,,S. PERU
1390,1910,12.0,18.0,4.0,127.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.7,,-1.0,,Limited (<$1 million),SULAWESI
1278,1901,6.0,15.0,39.0,143.0,JAPAN,Japan,Earthquake,6.0,33.0,0.0,,,"IWATE, JAPAN"
1430,1915,11.0,6.0,-1.0,136.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.0,,0.0,,,NW. IRIAN JAYA
1391,1910,12.0,30.0,9.0,125.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.2,60.0,1.0,,Limited (<$1 million),SULU SEA
1299,1903,9.0,26.0,-20.2,-70.15,CHILE,West Coast of South America,Earthquake,0.0,,0.0,,,NORTHERN CHILE
1431,1915,11.0,18.0,18.0,119.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.4,33.0,0.5,,Limited (<$1 million),W. LUZON ISLAND
1500,1922,4.0,10.0,-1.0,100.35,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,0.0,,0.0,,,SW. SUMATRA
1496,1922,2.0,22.0,-3.3,128.9,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,0.5,,,BANDA SEA
1485,1920,8.0,20.0,-38.0,-73.5,CHILE,West Coast of South America,Earthquake,7.0,15.0,1.0,,Moderate (~$1 to $5 million),CENTRAL CHILE
1459,1918,10.0,25.0,18.5,-67.5,USA TERRITORY,Caribbean Sea,Earthquake,0.0,,0.0,,,PUERTO RICO
1445,1917,5.0,6.0,23.2,121.6,TAIWAN,"China, North and South Korea, Philippines, Taiwan",Earthquake,5.8,33.0,-0.5,,,TAIWAN
1440,1917,1.0,25.0,24.47,118.08,CHINA,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.5,,1.0,,Limited (<$1 million),SOUTH CHINA SEA
1423,1915,5.0,23.0,-3.644,133.695,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,0.0,,0.0,,,KAIMANA
1411,1914,1.0,12.0,-12.0,-76.6,PERU,West Coast of South America,Earthquake,0.0,33.0,1.5,,,CENTRAL PERU
1410,1913,10.0,11.0,-7.0,148.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.0,33.0,0.0,,,SOLOMON SEA
1408,1913,7.0,28.0,-16.6,-73.3,PERU,West Coast of South America,Earthquake,7.0,30.0,0.0,,,S. PERU
1405,1913,2.0,22.0,-41.8,171.5,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,6.8,33.0,0.5,,Limited (<$1 million),TASMAN SEA
1403,1912,10.0,31.0,7.0,138.0,"MICRONESIA, FED. STATES OF","E Coast Australia, New Zealand, South Pacific Is.",Earthquake,6.9,33.0,0.0,,,CAROLINE ISLANDS
1401,1912,6.0,8.0,40.5,142.0,JAPAN,Japan,Earthquake,6.6,100.0,0.0,,Limited (<$1 million),SANRIKU
1398,1911,9.0,15.0,-20.0,-72.0,CHILE,West Coast of South America,Earthquake,7.3,,0.0,,,NORTHERN CHILE
1393,1911,5.0,8.0,-4.25,152.25,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,0.0,,0.0,,,"BLANCHE BAY, BISMARCK SEA"
1374,1909,3.0,12.0,34.5,141.5,JAPAN,Japan,Earthquake,6.7,,0.0,,Limited (<$1 million),OFF BOSO PENINSULA
1371,1908,9.0,21.0,19.0,-155.0,USA,"Hawaii, Johnston Atoll, Midway I",Earthquake,6.8,33.0,0.0,,,HAWAII
1368,1908,2.0,14.0,61.0,-146.2,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,6.0,,0.0,,Limited (<$1 million),"PRINCE WILLIAM SOUND, AK"
1367,1908,2.0,6.0,-2.0,100.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.5,130.0,1.0,,,SW. SUMATRA
1364,1907,12.0,15.0,-3.1,142.5,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.4,33.0,0.0,,Moderate (~$1 to $5 million),BISMARCK SEA
1351,1907,3.0,29.0,3.0,122.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.3,500.0,2.0,,,"KARAKELONG, TALAUD ISLANDS"
1328,1905,12.0,8.0,11.0,123.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.5,,0.0,,Limited (<$1 million),W. LUZON ISLAND
1318,1904,9.0,7.0,-7.7,109.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,0.0,,0.0,,,S. JAVA
1307,1903,12.0,7.0,-28.5,-71.0,CHILE,West Coast of South America,Earthquake,6.5,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),NORTHERN CHILE
1296,1903,7.0,16.0,16.7,-99.2,MEXICO,West Coast of North and Central America,Earthquake,0.0,,0.0,,,S. MEXICO
1294,1903,3.0,30.0,-3.0,127.5,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.5,33.0,0.0,,,BANDA SEA
1274,1900,9.0,17.0,-5.0,148.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.1,,1.5,,,RABAUL HARBOR
1272,1900,9.0,10.0,-4.0,152.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.8,,0.0,,Limited (<$1 million),BISMARCK SEA
1499,1922,3.0,1.0,9.0,123.25,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.0,33.0,0.5,,Moderate (~$1 to $5 million),SULU SEA
1498,1922,2.0,27.0,10.2,124.1,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.3,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),CEBU ISLAND
1491,1921,11.0,11.0,8.0,127.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.5,,1.0,,Limited (<$1 million),PHILIPPINE TRENCH
1490,1921,9.0,11.0,-11.0,111.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.5,,-2.0,,,JAVA
1489,1921,5.0,14.0,0.7,117.9,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.2,,0.5,,Moderate (~$1 to $5 million),MAKASSAR STRAIT
1486,1920,9.0,20.0,-19.919,168.53,VANUATU,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.8,35.0,0.0,,Limited (<$1 million),VANUATU ISLANDS
1482,1920,2.0,2.0,-6.5,150.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.7,,0.0,,Limited (<$1 million),SOLOMON SEA
1474,1919,5.0,6.0,-4.806,153.859,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,8.2,35.0,1.0,,Limited (<$1 million),SOLOMON SEA
1472,1919,4.0,30.0,-18.352,-172.515,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,8.1,25.0,1.5,,,TONGA ISLANDS
1464,1919,1.0,1.0,-19.6,-176.6,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,8.3,180.0,0.0,,,TONGA ISLANDS
1461,1918,12.0,4.0,-26.0,-71.0,CHILE,West Coast of South America,Earthquake,7.8,33.0,2.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),NORTHERN CHILE
1460,1918,11.0,8.0,44.5,151.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.8,33.0,2.0,,,S. KURIL ISLANDS
1453,1918,5.0,20.0,-28.5,-71.5,CHILE,West Coast of South America,Earthquake,7.9,80.0,0.0,,,NORTHERN CHILE
1451,1918,2.0,13.0,23.5,117.2,CHINA,"China, North and South Korea, Philippines, Taiwan",Earthquake and Landslide,7.5,33.0,-1.0,Very Many (~1001 or more people),Extreme (~$25 million or more),GUANGDONG PROVINCE
1450,1917,11.0,16.0,-29.0,-177.5,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.5,60.0,1.0,,,KERMADEC ISLANDS
1448,1917,7.0,29.0,-3.705,141.72899999999998,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.5,,1.0,,,BISMARCK SEA
1444,1917,5.0,1.0,-29.2,-177.0,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,8.0,60.0,3.0,,,KERMADEC ISLANDS
1442,1917,1.0,31.0,6.0,125.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.4,33.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),CELEBES SEA
1441,1917,1.0,30.0,56.5,163.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.8,40.0,0.0,,,KAMCHATKA
1439,1917,1.0,20.0,-7.0,116.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.6,33.0,0.0,Very Many (~1001 or more people),Moderate (~$1 to $5 million),BALI SEA
1434,1916,4.0,26.0,9.6,-82.0,PANAMA,Caribbean Sea,Earthquake,7.0,25.0,0.0,,Limited (<$1 million),BOCAS DEL TORO
1432,1916,1.0,1.0,-4.739,152.548,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.9,35.0,2.0,,Limited (<$1 million),BISMARCK SEA
1429,1915,11.0,1.0,38.3,142.9,JAPAN,Japan,Earthquake,7.8,60.0,0.5,,Limited (<$1 million),SANRIKU
1428,1915,9.0,7.0,14.0,-89.0,EL SALVADOR,West Coast of North and Central America,Earthquake,7.9,80.0,0.5,,,EL SALVADOR
1420,1914,11.0,27.0,38.8,20.6,GREECE,Mediterranean Sea,Earthquake and Landslide,6.3,30.0,4.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),IONIAN SEA
1418,1914,6.0,25.0,-3.924,101.82,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.6,35.0,0.0,Few (~1 to 50 people),Limited (<$1 million),INDONESIA
1412,1914,1.0,12.0,31.58,130.67,JAPAN,Japan,Volcano and Earthquake,7.1,33.0,-1.0,Some (~51 to 100 people),Severe (~>$5 to $24 million),SEIKAIDO
1409,1913,8.0,6.0,-17.0,-74.0,PERU,West Coast of South America,Earthquake,7.9,33.0,0.0,Some (~51 to 100 people),Severe (~>$5 to $24 million),S. PERU
1397,1911,7.0,12.0,9.0,126.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.8,50.0,0.0,,Severe (~>$5 to $24 million),PHILIPPINE TRENCH
1396,1911,6.0,15.0,28.0,130.0,JAPAN,Japan,Earthquake,8.0,160.0,1.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),RYUKYU ISLANDS
1386,1909,12.0,9.0,12.5,145.0,USA TERRITORY,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,8.0,100.0,0.0,,Moderate (~$1 to $5 million),"GUAM, MARIANA ISLANDS"
1384,1909,8.0,14.0,35.4,136.3,JAPAN,Japan,Earthquake,6.9,33.0,0.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),"ANEGAWA, JAPAN"
1382,1909,7.0,30.0,16.8,-99.8,MEXICO,West Coast of North and Central America,Earthquake,7.4,,0.0,,,S. MEXICO
1379,1909,6.0,8.0,-26.5,-70.5,CHILE,West Coast of South America,Earthquake,7.6,,0.0,,,NORTHERN CHILE
1376,1909,6.0,3.0,-2.0,101.0,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.6,40.0,1.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),SUMATRA
1375,1909,3.0,13.0,34.5,141.5,JAPAN,Japan,Earthquake,7.5,80.0,0.0,,Limited (<$1 million),OFF BOSO PENINSULA
1372,1908,12.0,12.0,-14.0,-78.0,PERU,West Coast of South America,Questionable Earthquake,0.0,,0.0,,,S. PERU
1353,1907,4.0,14.0,17.0,-100.0,MEXICO,West Coast of North and Central America,Earthquake,8.1,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. MEXICO
1350,1907,1.0,14.0,18.0,-76.8,JAMAICA,Caribbean Sea,Earthquake,6.5,,0.0,Many (~101 to 1000 people),Extreme (~$25 million or more),JAMAICA
1347,1906,12.0,26.0,-18.0,-71.0,PERU,West Coast of South America,Earthquake,7.9,33.0,0.0,,,S. PERU
1344,1906,10.0,2.0,-4.0,149.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.2,,1.5,,Limited (<$1 million),BISMARCK SEA
1340,1906,9.0,14.0,-7.0,149.0,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,8.0,33.0,1.5,Some (~51 to 100 people),Severe (~>$5 to $24 million),SOLOMON SEA
1339,1906,8.0,17.0,-33.0,-72.0,CHILE,West Coast of South America,Earthquake,8.2,25.0,2.0,Very Many (~1001 or more people),Extreme (~$25 million or more),CENTRAL CHILE
1333,1906,4.0,18.0,37.7,-122.5,USA,West Coast of North and Central America,Earthquake and Landslide,7.9,33.0,-4.0,,,N. CALIFORNIA
1322,1905,4.0,4.0,33.0,76.0,INDIA,Indian Ocean (including west coast of Australia),Earthquake,7.8,25.0,0.0,Very Many (~1001 or more people),Extreme (~$25 million or more),"KANGRA, INDIA"
1317,1904,8.0,8.0,-40.4,176.4,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.2,33.0,0.0,,,CAPE TURNAGAIN
1313,1904,6.0,25.0,52.0,159.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.1,,0.0,,,"KAMCHATKA PENINSULA, RUSSIA"
1312,1904,6.0,25.0,52.0,159.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.3,30.0,2.0,,,"KAMCHATKA PENINSULA, RUSSIA"
1308,1904,1.0,20.0,7.0,-79.0,COLOMBIA,West Coast of South America,Earthquake,7.9,33.0,0.0,,,OFF THE COAST PANAMA-COLOMBIA
1290,1902,8.0,21.0,7.5,123.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.3,,2.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),"ILLANA BAY, CELEBES SEA"
1289,1902,7.0,5.0,40.75,23.25,GREECE,Mediterranean Sea,Earthquake,6.6,,2.0,,,AEGEAN SEA
1286,1901,12.0,31.0,51.45,-171.02,USA,Alaska (including Aleutian Islands),Earthquake,7.1,25.0,0.0,,,"FOX ISLANDS, ALEUTIAN ISLANDS, AK"
1284,1901,9.0,10.0,14.0,121.6,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.0,,0.0,,Moderate (~$1 to $5 million),E. LUZON ISLAND
1283,1901,8.0,9.0,40.5,142.5,JAPAN,Japan,Earthquake,6.3,33.0,0.0,,,OFF NORTHEAST COAST HONSHU
1282,1901,8.0,9.0,40.6,142.3,JAPAN,Japan,Earthquake,7.4,33.0,-1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),OFF NORTHEAST COAST HONSHU
1281,1901,8.0,9.0,40.5,142.5,JAPAN,Japan,Earthquake,7.2,33.0,-0.5,,Moderate (~$1 to $5 million),OFF NORTHEAST COAST HONSHU
1279,1901,6.0,24.0,28.0,130.3,JAPAN,Japan,Earthquake,7.5,33.0,-1.5,,Limited (<$1 million),RYUKYU ISLANDS
1276,1900,10.0,29.0,11.0,-66.0,VENEZUELA,Caribbean Sea,Earthquake,8.4,25.0,0.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),MANCUTO
1422,1915,2.0,11.0,-14.18,-169.66,USA TERRITORY,"E Coast Australia, New Zealand, South Pacific Is.",Meteorological,0.0,,0.0,Few (~1 to 50 people),,"MANUA ISLANDS, AMERICAN SAMOA"
1392,1911,1.0,30.0,14.002,120.993,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Volcano,0.0,,0.0,Very Many (~1001 or more people),Severe (~>$5 to $24 million),"TAAL, LUZON ISLAND"
1275,1900,10.0,7.0,-4.0,140.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.9,,1.5,Few (~1 to 50 people),Limited (<$1 million),BISMARCK SEA
1457,1918,9.0,7.0,45.5,151.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.2,33.0,3.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. KURIL ISLANDS
1456,1918,8.0,15.0,5.5,123.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,8.3,33.0,2.5,Some (~51 to 100 people),Severe (~>$5 to $24 million),CELEBES SEA
1446,1917,6.0,26.0,-15.5,-173.0,SAMOA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,8.3,25.0,3.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),SAMOA ISLANDS
1416,1914,5.0,26.0,-1.829,136.94299999999998,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,8.1,15.0,2.0,Many (~101 to 1000 people),Moderate (~$1 to $5 million),NW. IRIAN JAYA
1280,1901,8.0,9.0,-22.0,170.0,NEW CALEDONIA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.9,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),LOYALTY ISLANDS
1324,1905,7.0,6.0,37.4,142.6,JAPAN,Japan,Earthquake,7.0,33.0,0.0,Some (~51 to 100 people),,JAPAN:  OFF FUKUSHIMA
1287,1902,2.0,26.0,13.5,-89.5,EL SALVADOR,West Coast of North and Central America,Earthquake,7.0,,2.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),EL SALVADOR-GUATEMALA
1488,1920,12.0,18.0,40.5,19.5,ALBANIA,Mediterranean Sea,Earthquake,5.6,,5.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),ALBANIAN COASTS
1458,1918,10.0,11.0,18.7,-67.189,USA TERRITORY,Caribbean Sea,Earthquake and Landslide,7.1,15.0,0.0,Many (~101 to 1000 people),Moderate (~$1 to $5 million),PUERTO RICO: MONA PASSAGE
1349,1907,1.0,4.0,2.0,94.5,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.6,50.0,2.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),NW. SUMATRA
1331,1906,1.0,31.0,1.0,-81.5,ECUADOR,West Coast of South America,Earthquake,8.8,25.0,3.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),OFF COAST
1373,1908,12.0,28.0,38.17,15.58,ITALY,Mediterranean Sea,Earthquake and Landslide,7.0,40.0,5.0,Very Many (~1001 or more people),Extreme (~$25 million or more),"MESSINA STRAIT, IONIAN SEA"
1503,1922,9.0,1.0,24.5,122.0,TAIWAN,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.6,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),TAIWAN
1620,1929,8.0,9.0,-23.7,-70.4,CHILE,West Coast of South America,Meteorological,0.0,,2.5,,,NORTHERN CHILE
1825,1952,9.0,23.0,32.1,139.85,JAPAN,Japan,Volcano,0.0,,-1.0,,,MYOJINSHO SUBMARINE VOLCANO
1838,1953,6.0,27.0,-2.4,147.4,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,0.0,,1.0,,Limited (<$1 million),BISMARCK SEA
1824,1952,9.0,16.0,32.1,139.85,JAPAN,Japan,Volcano,0.0,,-1.0,,,MYOJINSHO SUBMARINE VOLCANO
1593,1928,3.0,26.0,-6.102,105.423,INDONESIA,Indian Ocean (including west coast of Australia),Volcano,0.0,,0.0,,,KRAKATAU
1509,1923,2.0,17.0,-35.33,-72.42,CHILE,West Coast of South America,Unknown,0.0,,1.5,,,CENTRAL CHILE
1687,1935,11.0,21.0,19.5,-155.5,USA,"Hawaii, Johnston Atoll, Midway I",Meteorological,0.0,8.0,2.0,,Limited (<$1 million),HAWAII
1590,1928,,,48.967,-58.0,CANADA,"East Coast USA and Canada, St Pierre and Miquelon",Unknown,0.0,,0.0,,,"CURLING, NEWFOUNDLAND"
1983,1966,11.0,28.0,-10.28,166.23,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Unknown,0.0,,-0.5,,,"MOHAWK BAY, SANTA CRUZ ISLANDS"
1942,1963,3.0,30.0,-8.342,115.508,INDONESIA,Indian Ocean (including west coast of Australia),Volcano,0.0,,2.0,Very Many (~1001 or more people),,LESSER SUNDA: BALI: AGUNG VOLCANO
1515,1923,3.0,4.0,-26.3,-80.1,CHILE,West Coast of South America,Unknown,0.0,,4.0,,,SAN FELIX ISLAND
1888,1959,2.0,23.0,40.63,22.97,GREECE,Mediterranean Sea,Unknown,0.0,,3.0,,,"GRECIAN ARCHIPELAGO, CRETE"
1657,1933,1.0,8.0,49.12,154.50799999999998,RUSSIA,Kamchatka and Kuril Islands,Volcano,6.0,33.0,2.0,Few (~1 to 50 people),,"KHARIMKOTAN, N. KURIL ISLANDS"
